//X,Y,Z,R,G,B,C2C absolute distances (Z),C2C absolute distances,C2C absolute distances (X),C2C absolute distances (Y)
10812
1.2161499262,1.9998738766,0.1273651719,255,210,0,0.00005518,0.00030949,0.00024998,0.00017393
1.2161486149,2.0210731030,0.1256469786,255,219,0,0.00025699,0.00036502,0.00024867,0.00007319
1.2161481380,2.0423686504,0.1140237525,229,255,0,-0.00090624,0.00182020,0.00084817,-0.00133133
1.2161493301,2.0636587143,0.0883865356,96,255,0,-0.00062747,0.00142829,0.00024939,0.00125861
1.2161478996,2.0849580765,0.0868253186,88,255,0,-0.00021468,0.00033065,0.00024796,-0.00004196
1.2161448002,2.1061635017,0.1006691381,160,255,0,0.00053914,0.00137167,0.00084484,-0.00093651
1.2161419392,2.1274683475,0.1131859198,225,255,0,0.00055592,0.00064908,0.00024199,-0.00023174
1.2161399126,2.1487698555,0.1167906970,244,255,0,0.00011069,0.00057699,-0.00046003,-0.00033021
1.2161386013,2.1700685024,0.1136904806,228,255,0,-0.00039952,0.00057132,0.00023866,-0.00033140
1.2161381245,2.1913647652,0.1037992612,177,255,0,0.00039926,0.00053507,0.00023818,0.00026488
1.2161364555,2.2125649452,0.1040820777,178,255,0,0.00075208,0.00095278,0.00023651,-0.00053501
1.2161329985,2.2338714600,0.1214648634,255,240,0,0.00071486,0.00106021,-0.00046694,-0.00062847
1.2161306143,2.2551743984,0.1286066324,255,203,0,0.00092663,0.00104137,-0.00046933,0.00007439
1.2161287069,2.2764756680,0.1317484081,255,187,0,0.00003842,0.00047342,-0.00047123,-0.00002432
1.2161273956,2.2976748943,0.1303202361,255,194,0,0.00029023,0.00038940,0.00022745,-0.00012517
1.2161260843,2.3189737797,0.1270020157,255,211,0,0.00040202,0.00051376,0.00022614,-0.00022626
1.2161244154,2.3402738571,0.1278137863,255,207,0,0.00098379,0.00136974,0.00022447,-0.00092626
1.2161216736,2.3615784645,0.1392855644,255,148,0,0.00007556,0.00061450,-0.00047827,0.00037837
1.2161196470,2.3828797340,0.1426173598,255,130,0,-0.00043264,0.00058135,0.00021970,-0.00032020
1.2161183357,2.4040787220,0.1396691799,255,145,0,-0.00060081,0.00066381,0.00021839,0.00017881
1.2161167860,2.4253785610,0.1389609575,255,149,0,-0.00087905,0.00092284,0.00021684,0.00017858
1.2161167860,2.4466724396,0.1240727305,255,227,0,-0.00071727,0.01096669,0.00821674,-0.00722766
1.2161155939,2.4679713249,0.1206845120,255,244,0,-0.00118549,0.00690791,0.00621557,0.00277138
1.2161132097,2.4891738892,0.1277563274,255,207,0,-0.00408368,0.01073638,0.00881326,0.00457382
1.2161120176,2.5104727745,0.1241581142,255,226,0,-0.00190188,0.01092853,-0.00778794,-0.00742722
1.2161105871,2.5317714214,0.1214198992,255,240,0,-0.00835010,0.00843537,-0.00118947,-0.00012851
1.2161090374,2.5530717373,0.1218416691,255,238,0,-0.00310833,0.00322358,0.00020909,-0.00082827
1.2161077261,2.5743706226,0.1190014556,255,252,0,-0.00078855,0.00100077,-0.00049222,0.00037074
1.2161061764,2.5955705643,0.1187682748,255,254,0,-0.00205173,0.00215355,-0.00049376,-0.00042939
1.2161041498,2.6168723106,0.1230170578,255,231,0,-0.00074294,0.00093376,-0.00049579,0.00027227
1.2161023617,2.6381731033,0.1255888343,255,218,0,-0.00095117,0.00098775,0.00020242,0.00017309
1.2161012888,2.6594710350,0.1198816150,255,248,0,-0.00126839,0.00138897,0.00020134,-0.00052905
1.2375702858,0.4252474904,0.1073180512,191,255,0,0.00086805,0.00103598,-0.00042975,0.00036749
1.2375692129,0.4465256333,0.1025268435,166,255,0,0.00220685,0.00245482,-0.00103080,0.00030562
1.2375669479,0.4678079188,0.1084526256,197,255,0,0.00475263,0.00498471,-0.00103307,-0.00109208
1.2375648022,0.4890902042,0.1143784150,228,255,0,0.00146841,0.00157043,0.00026476,-0.00048980
1.2375627756,0.5103614330,0.1175701991,245,255,0,0.00443020,0.00940522,0.00626278,0.00544143
1.2375611067,0.5316421986,0.1194749922,255,255,0,0.00244499,0.00245925,0.00026107,0.00004220
1.2375593185,0.5529224873,0.1202417836,255,250,0,0.00556178,0.00562142,-0.00044072,-0.00068754
1.2375581264,0.5742012262,0.1169875711,242,255,0,-0.00014243,0.00030785,0.00025809,-0.00008875
1.2375557423,0.5954842567,0.1247993559,255,226,0,-0.00052065,0.00059808,0.00025570,-0.00014573
1.2375537157,0.6167558432,0.1287611425,255,206,0,-0.00025886,0.00042616,0.00025368,-0.00022417
1.2375521660,0.6380354166,0.1276829392,255,211,0,-0.00020707,0.00043295,0.00025213,-0.00028461
1.2375509739,0.6593138576,0.1237447187,255,232,0,0.00015472,0.00043061,0.00025094,0.00031388
1.2375507355,0.6805890799,0.1114035100,213,255,0,-0.00043649,0.00056162,0.00025070,0.00024909
1.2375494242,0.7018681765,0.1090272963,201,255,0,0.00061730,0.00133037,0.00024939,-0.00115180
1.2375465631,0.7231427431,0.1207260862,255,247,0,0.00017609,0.00063427,0.00024652,-0.00055724
1.2375441790,0.7444257736,0.1285518706,255,207,0,0.00009187,0.00026675,0.00024414,0.00005579
1.2375422716,0.7657062411,0.1298936605,255,200,0,-0.00038634,0.00045621,0.00024223,-0.00001377
1.2375409603,0.7869855165,0.1279354542,255,210,0,-0.00168455,0.00189807,-0.00045907,-0.00074446
1.2375406027,0.8082613349,0.1171952412,243,255,0,-0.00100476,0.00136914,-0.00045943,-0.00080866
1.2375391722,0.8295305371,0.1150410324,232,255,0,-0.00019897,0.00038071,0.00023913,-0.00021946
1.2375369072,0.8508130312,0.1213908270,255,243,0,-0.00021917,0.00050085,0.00023687,0.00038302
1.2375352383,0.8720933795,0.1223626062,255,239,0,-0.00026739,0.00049694,0.00023520,-0.00034660
1.2375342846,0.8933708668,0.1158153936,237,255,0,-0.00050461,0.00069057,0.00023425,-0.00040913
1.2375351191,0.9146418571,0.0925021842,115,255,0,0.00026918,0.00059695,0.00023508,-0.00047815
1.2375353575,0.9359051585,0.0750649720,24,255,0,0.00030197,0.00217486,-0.00176466,-0.00123483
1.2375324965,0.9571896195,0.0867257640,85,255,0,0.00126776,0.00234615,0.00023246,-0.00196040
1.2375274897,0.9784823656,0.1197525561,255,252,0,0.00022256,0.00031831,0.00022745,-0.00000763
1.2375245094,0.9997673631,0.1326433420,255,185,0,-0.00036666,0.00043445,0.00022447,-0.00006264
1.2375226021,1.0210789442,0.1365451217,255,165,0,0.00032513,0.00041217,0.00022256,-0.00012100
1.2375210524,1.0422781706,0.1347469389,255,174,0,-0.00020306,0.00037322,0.00022101,-0.00022185
1.2375204563,1.0635749102,0.1260187179,255,219,0,-0.00268129,0.00284493,0.00022042,-0.00092506
1.2375205755,1.0848685503,0.1097474918,205,255,0,-0.00030251,0.00049998,0.00022054,-0.00033140
1.2375196218,1.1061657667,0.1026162803,169,255,0,0.00048628,0.00068795,0.00021958,-0.00043428
1.2375174761,1.1274683475,0.1090290621,201,255,0,0.00043906,0.00065298,0.00021744,-0.00043166
1.2375155687,1.1486693621,0.1119528785,217,255,0,0.00073288,0.00076706,0.00021553,0.00006938
1.2375140190,1.1699692011,0.1114306524,214,255,0,0.00015065,0.00027070,0.00021398,0.00006926
1.2375125885,1.1912688017,0.1102724373,208,255,0,-0.00021756,0.00030576,0.00021255,-0.00003123
1.2375105619,1.2125699520,0.1134892181,225,255,0,-0.00003078,0.00021487,0.00021052,-0.00003004
1.2375080585,1.2337735891,0.1226930395,255,236,0,-0.00082696,0.00088226,0.00020802,-0.00022638
1.2375051975,1.2550780773,0.1343348175,255,175,0,-0.00119518,0.00151559,0.00090516,-0.00022197
1.2375029325,1.2763804197,0.1405065954,255,143,0,-0.00001341,0.00043133,0.00020289,0.00038040
1.2375010252,1.2976818085,0.1440183818,255,125,0,0.00079837,0.00088263,0.00020099,-0.00031817
1.2374991179,1.3189826012,0.1461601555,255,114,0,0.00040016,0.00052882,0.00019908,0.00028265
1.2374976873,1.3401821852,0.1450419724,255,120,0,0.00024197,0.00036165,0.00019765,0.00018215
1.2374961376,1.3614822626,0.1453337669,255,118,0,-0.00045623,0.00052898,0.00019610,0.00018227
1.2374945879,1.3827817440,0.1439255327,255,125,0,-0.00059447,0.00063082,0.00019455,0.00008178
1.2374937534,1.4040790796,0.1368973106,255,162,0,-0.00123268,0.00125031,0.00019372,0.00007904
1.2374933958,1.4252748489,0.1261491328,255,218,0,-0.00046086,0.00088070,0.00019336,-0.00072515
1.2374937534,1.4465674162,0.1064959168,189,255,0,0.00023592,0.00033280,0.00019372,-0.00013256
1.2374926805,1.4678653479,0.1013316959,163,255,0,0.00061169,0.00068287,0.00019264,-0.00023460
1.2374897003,1.4891703129,0.1143414751,230,255,0,0.00004148,0.00030077,0.00018966,-0.00022972
1.2374867201,1.5104756355,0.1278762519,255,209,0,-0.00012375,0.00043734,0.00018668,0.00037563
1.2374849319,1.5316766500,0.1306580752,255,194,0,0.00022808,0.00040343,0.00018489,0.00027668
1.2374835014,1.5529756546,0.1280998588,255,207,0,-0.00062014,0.00077352,0.00018346,-0.00042439
1.2374825478,1.5742732286,0.1217716336,255,240,0,-0.00047836,0.00054050,0.00018251,0.00017321
1.2374817133,1.5955702066,0.1140694097,229,255,0,-0.00077059,0.00079482,0.00018167,0.00007021
1.2374806404,1.6167685986,0.1095912308,205,255,0,-0.00110877,0.00134047,0.00018060,-0.00073135
1.2374794483,1.6380673647,0.1063640118,189,255,0,-0.00155599,0.00157191,0.00017941,-0.00013268
1.2374783754,1.6593650579,0.1007547975,160,255,0,-0.00095520,0.00098103,0.00017834,-0.00013494
1.2374780178,1.6806606054,0.0887215734,97,255,0,0.00054058,0.00058594,0.00017798,-0.00013936
1.2374799252,1.7019476891,0.0554853529,0,179,75,0.00028735,0.00064558,-0.00052011,-0.00025237
1.2374778986,1.7231492996,0.0595531724,0,201,53,0.00050717,0.00064176,0.00017786,-0.00035071
1.2374731302,1.7444610596,0.0902199522,105,255,0,0.00028795,0.00391572,-0.00112689,-0.00373900
1.2374697924,1.7657674551,0.1066057384,190,255,0,0.00075573,0.00146110,-0.00053024,-0.00113249
1.2374676466,1.7870693207,0.1113435104,215,255,0,0.00037351,0.00044301,0.00016761,0.00016928
1.2374662161,1.8083690405,0.1106922925,212,255,0,0.00103229,0.00154263,-0.00113380,0.00016904
1.2374643087,1.8295699358,0.1133441105,225,255,0,0.00134411,0.00149350,0.00016427,-0.00063002
1.2374615669,1.8508744240,0.1245448962,255,225,0,-0.00001510,0.00016425,0.00016153,-0.00002563
1.2374596596,1.8721752167,0.1266866773,255,214,0,-0.00065333,0.00068403,0.00015962,-0.00012481
1.2374582291,1.8934749365,0.1260084510,255,218,0,0.00019845,0.00028292,0.00015819,-0.00012505
1.2374567986,1.9146742821,0.1243202686,255,226,0,0.00028027,0.00049319,0.00015676,0.00037432
1.2374565601,1.9359688759,0.1102410480,210,255,0,-0.00022895,0.00096025,0.00085652,0.00036883
1.2374582291,1.9572572708,0.0800428241,53,255,0,-0.00109918,0.00213045,-0.00054181,-0.00174272
1.2374544144,1.9785648584,0.0998846069,156,255,0,-0.00126539,0.00259369,0.00145447,-0.00173509
1.2374495268,1.9998774529,0.1325073838,255,183,0,0.00055738,0.00071520,0.00014949,-0.00042248
1.2374478579,2.0210776329,0.1330892146,255,180,0,-0.00049078,0.00051842,0.00014782,0.00007772
1.2374466658,2.0423758030,0.1283609867,255,205,0,-0.00031902,0.00035193,0.00014663,-0.00002408
1.2374464273,2.0636715889,0.1168317720,244,255,0,-0.00113823,0.00159451,0.00084639,-0.00072837
1.2374476194,2.0849611759,0.0906865448,108,255,0,0.00272454,0.00304911,-0.00115240,-0.00073886
1.2374438047,2.1061692238,0.1109983698,214,255,0,0.00090837,0.00454666,-0.00385618,-0.00223088
1.2374416590,2.1274712086,0.1166911498,243,255,0,0.00200115,0.00227579,-0.00055838,-0.00092888
1.2374392748,2.1487736702,0.1229399294,255,233,0,0.00072993,0.00081161,0.00013924,-0.00032640
1.2374376059,2.1700742245,0.1240417138,255,228,0,0.00017171,0.00035155,0.00013757,0.00027418
1.2374365330,2.1913723946,0.1194874868,255,251,0,0.00002749,0.00044981,0.00013649,-0.00042772
1.2374354601,2.2125706673,0.1144773066,232,255,0,0.00059731,0.00083944,-0.00056458,0.00017071
1.2374329567,2.2338738441,0.1234170869,255,231,0,0.00067709,0.00069396,0.00013292,0.00007391
1.2374302149,2.2551774979,0.1327288747,255,182,0,0.00090888,0.00092142,0.00013018,0.00007749
1.2374281883,2.2764797211,0.1381406486,255,154,0,-0.00024936,0.00028109,0.00012815,-0.00002027
1.2374266386,2.2976794243,0.1374624670,255,157,0,-0.00038753,0.00042516,0.00012660,-0.00012064
1.2374255657,2.3189773560,0.1319442391,255,186,0,-0.00112577,0.00139989,0.00012553,-0.00082254
1.2374244928,2.3402752876,0.1271360219,255,211,0,-0.00016397,0.00030483,0.00012445,-0.00022483
1.2374219894,2.3615791798,0.1364978105,255,162,0,-0.00007220,0.00040471,0.00012195,0.00037909
1.2374194860,2.3828823566,0.1445995867,255,120,0,-0.00017041,0.00043538,0.00011945,0.00038242
1.2374180555,2.4040818214,0.1437914073,255,124,0,-0.00037859,0.00057632,0.00011802,-0.00041819
1.2374166250,2.4253807068,0.1407531798,255,140,0,0.00015318,0.00026404,0.00011659,0.00018072
1.2374156713,2.4466788769,0.1358649731,255,165,0,-0.00192502,0.00231948,-0.00118434,-0.00052118
1.2374149561,2.4679758549,0.1279067397,255,207,0,0.00240675,0.00726769,0.00551498,0.00407577
1.2374128103,2.4891774654,0.1322585642,255,183,0,0.00054857,0.00167909,0.00141287,-0.00072265
1.2374117374,2.5104756355,0.1277503371,255,207,0,-0.00012967,0.00100345,0.00081170,0.00057554
1.2374103069,2.5317745209,0.1252421290,255,220,0,0.00306213,0.00467096,0.00011027,-0.00352550
1.2374092340,2.5530726910,0.1202859059,255,246,0,-0.00102410,0.00105467,0.00010920,-0.00022721
1.2374083996,2.5743703842,0.1139856875,231,255,0,-0.00070431,0.00074867,0.00010836,-0.00022960
1.2374063730,2.5955717564,0.1177985072,250,255,0,-0.00092150,0.00096661,0.00010633,0.00027180
1.2374044657,2.6168730259,0.1207592860,255,243,0,0.00035929,0.00046316,0.00010443,0.00027299
1.2374024391,2.6381745338,0.1246510670,255,223,0,-0.00074894,0.00077579,0.00010240,0.00017452
1.2374008894,2.6594743729,0.1244028509,255,225,0,-0.00057715,0.00061127,0.00010085,0.00017428
1.2589691877,0.4252530932,0.1176712960,245,255,0,0.00078130,0.00092685,-0.00033081,0.00037310
1.2589678764,0.4465317726,0.1142520756,228,255,0,0.00038207,0.00062017,-0.00033212,-0.00035822
1.2589669228,0.4678096771,0.1088908687,199,255,0,0.00036087,0.00054645,-0.00033307,0.00023967
1.2589652538,0.4890899956,0.1096616536,204,255,0,0.00038166,0.00072054,0.00036526,-0.00049001
1.2589628696,0.5103626847,0.1166384444,240,255,0,0.00938845,0.01524160,-0.00363708,0.01144269
1.2589614391,0.5316424370,0.1158582345,236,255,0,0.00066824,0.00290330,-0.00103855,-0.00262755
1.2589597702,0.5529224277,0.1157910228,236,255,0,-0.00271898,0.00318699,0.00095975,-0.00135756
1.2589586973,0.5742006898,0.1113288105,213,255,0,0.00080881,0.00088928,0.00035870,-0.00008929
1.2589566708,0.5954824686,0.1159866005,237,255,0,0.00002660,0.00038689,0.00035667,-0.00014752
1.2589539289,0.6167563200,0.1258933842,255,221,0,-0.00017661,0.00044832,-0.00034606,-0.00022370
1.2589521408,0.6380373836,0.1286851764,255,206,0,-0.00014482,0.00047420,0.00035214,-0.00028265
1.2589505911,0.6593166590,0.1267169714,255,216,0,-0.00034302,0.00059871,0.00035059,-0.00034332
1.2589493990,0.6805953979,0.1235387549,255,233,0,0.00134876,0.00141679,-0.00035059,0.00025541
1.2589484453,0.7018730640,0.1174865440,245,255,0,0.00051654,0.00065397,-0.00035155,0.00019306
1.2589468956,0.7231429815,0.1171373278,243,255,0,0.00008733,0.00038089,-0.00035310,0.00011301
1.2589445114,0.7444259524,0.1248541176,255,226,0,-0.00085588,0.00092845,-0.00035548,0.00005597
1.2589424849,0.7657071352,0.1280459166,255,209,0,-0.00026408,0.00043267,0.00034249,-0.00001287
1.2589410543,0.7869867086,0.1268776953,255,216,0,-0.00027230,0.00044254,0.00034106,-0.00007331
1.2589404583,0.8082633615,0.1182624847,249,255,0,-0.00055751,0.00066738,0.00034046,-0.00013661
1.2589398623,0.8295291066,0.1071592793,191,255,0,0.00031928,0.00051599,0.00033987,-0.00022089
1.2589372396,0.8508130312,0.1173500717,244,255,0,-0.00008993,0.00053515,-0.00036275,0.00038302
1.2589350939,0.8720954657,0.1235448495,255,232,0,-0.00003515,0.00048189,0.00033510,-0.00034451
1.2589335442,0.8933748007,0.1219466403,255,241,0,0.00010664,0.00043904,0.00033355,0.00026482
1.2589328289,0.9146517515,0.1139804274,227,255,0,0.00024043,0.00045316,0.00033283,0.00019175
1.2589329481,0.9359153509,0.0973852202,141,255,0,0.00072522,0.00082095,-0.00036705,0.00011533
1.2589318752,0.9571934938,0.0925250053,115,255,0,0.00176901,0.00218616,-0.00106812,0.00071347
1.2589282990,0.9784810543,0.1121737957,218,255,0,0.00021379,0.00139510,0.00032830,-0.00133896
1.2589246035,0.9997686148,0.1317355931,255,189,0,0.00082560,0.00090901,-0.00037539,-0.00006139
1.2589225769,1.0210803747,0.1361673623,255,166,0,0.00042737,0.00058256,-0.00037742,-0.00011957
1.2589207888,1.0422805548,0.1366891861,255,164,0,-0.00009081,0.00039915,0.00032079,-0.00021946
1.2589187622,1.0635826588,0.1418509483,255,137,0,-0.00019905,0.00116409,-0.00108123,0.00038266
1.2589204311,1.0848706961,0.1109287366,211,255,0,0.00004873,0.00049245,0.00032043,0.00037074
1.2589198351,1.1061667204,0.1008945182,160,255,0,-0.00027549,0.00063889,-0.00038016,-0.00043333
1.2589173317,1.1274701357,0.1094302982,204,255,0,0.00067030,0.00085720,0.00031734,-0.00042987
1.2589153051,1.1486717463,0.1139091179,227,255,0,0.00029912,0.00049255,-0.00038469,0.00007176
1.2589135170,1.1699725389,0.1157058924,237,255,0,0.00022589,0.00045350,-0.00038648,0.00007260
1.2589120865,1.1912720203,0.1144156754,230,255,0,0.00019567,0.00036942,0.00031209,-0.00002801
1.2589111328,1.2125692368,0.1072974578,192,255,0,0.00003745,0.00031489,0.00031114,-0.00003076
1.2589099407,1.2337679863,0.1039292812,175,255,0,-0.00096072,0.00106251,-0.00039005,-0.00023198
1.2589073181,1.2550718784,0.1140650585,228,255,0,-0.00149494,0.00249979,-0.00169265,0.00107193
1.2589038610,1.2763783932,0.1310888380,255,192,0,-0.00188117,0.00309486,-0.00169611,0.00177836
1.2589010000,1.2976834774,0.1439906061,255,125,0,-0.00001940,0.00043721,0.00030100,-0.00031650
1.2588981390,1.3189878464,0.1555023938,255,65,0,0.00003240,0.00043291,0.00029814,-0.00031221
1.2588969469,1.3401863575,0.1515142173,255,86,0,-0.00153579,0.00254017,0.00089693,-0.00181365
1.2588967085,1.3614817858,0.1396659911,255,148,0,-0.00148401,0.00162279,-0.00040329,-0.00051820
1.2588950396,1.3827815056,0.1389777660,255,151,0,-0.00078224,0.00088461,-0.00040495,0.00008154
1.2588938475,1.4040805101,0.1363395602,255,165,0,-0.00124045,0.00141735,0.00029385,-0.00061953
1.2588927746,1.4252784252,0.1309613734,255,192,0,-0.00103863,0.00162457,-0.00110722,0.00057840
1.2588930130,1.4465717077,0.1133711562,225,255,0,-0.00107884,0.00139133,0.00029302,-0.00082827
1.2588927746,1.4678665400,0.1001639292,156,255,0,0.00006393,0.00037985,0.00029278,-0.00023341
1.2588903904,1.4891692400,0.1072157174,193,255,0,0.00013572,0.00039498,0.00029039,-0.00023079
1.2588874102,1.5104746819,0.1209215000,255,245,0,-0.00013850,0.00049211,0.00028741,0.00037467
1.2588850260,1.5316776037,0.1287103146,255,204,0,-0.00021969,0.00045452,0.00028503,0.00027764
1.2588832378,1.5529779196,0.1297620982,255,198,0,-0.00101790,0.00111420,-0.00041676,0.00017786
1.2588821650,1.5742765665,0.1260938644,255,218,0,-0.00107613,0.00122950,0.00028217,-0.00052345
1.2588813305,1.5955731869,0.1173796579,246,255,0,-0.00102034,0.00118226,0.00028133,-0.00052679
1.2588807344,1.6167697906,0.1082244739,198,255,0,-0.00123553,0.00241335,-0.00041926,-0.00203025
1.2588799000,1.6380672455,0.1017502546,165,255,0,-0.00104974,0.00113845,-0.00042009,-0.00013280
1.2588776350,1.6593693495,0.1073250398,194,255,0,0.00071504,0.00084068,-0.00042236,-0.00013065
1.2588764429,1.6806679964,0.1036638096,174,255,0,0.00026381,0.00040427,0.00027645,-0.00013196
1.2588751316,1.7019668818,0.1009005979,160,255,0,0.00147660,0.00411405,-0.00372481,-0.00093317
1.2588764429,1.7231564522,0.0736864135,19,255,0,-0.00058859,0.00267107,-0.00242352,0.00095642
1.2588722706,1.7444658279,0.0981671959,146,255,0,0.00148319,0.00288233,-0.00042772,-0.00243413
1.2588689327,1.7657718658,0.1139449775,228,255,0,0.00105498,0.00121739,-0.00043106,-0.00042808
1.2588669062,1.7870739698,0.1190977544,255,254,0,0.00071775,0.00085614,-0.00043309,0.00017393
1.2588652372,1.8083740473,0.1192575321,255,253,0,0.00037753,0.00060153,-0.00043476,0.00017405
1.2588639259,1.8295729160,0.1167303547,243,255,0,0.00038035,0.00057927,-0.00043607,-0.00002706
1.2588617802,1.8508752584,0.1225871369,255,235,0,0.00005714,0.00026909,0.00026178,-0.00002480
1.2588593960,1.8721776009,0.1287289113,255,204,0,-0.00022109,0.00036216,0.00025940,-0.00012243
1.2588577271,1.8934780359,0.1300106943,255,197,0,-0.00013931,0.00031734,0.00025773,-0.00012195
1.2588561773,1.9146782160,0.1300925016,255,196,0,0.00041251,0.00058251,0.00025618,-0.00032175
1.2588542700,1.9359788895,0.1319442987,255,186,0,-0.00047570,0.00072671,-0.00044572,-0.00032115
1.2588504553,1.9572875500,0.1542160809,255,71,0,0.00051609,0.00129823,-0.00114954,-0.00031245
1.2588516474,1.9785770178,0.1270478517,255,212,0,-0.00142215,0.00720669,0.00685167,-0.00172293
