//X,Y,Z,R,G,B,C2C absolute distances (Z),C2C absolute distances,C2C absolute distances (X),C2C absolute distances (Y)
43044
0.5875549912,0.9401669502,0.1341762096,255,186,0,-0.00030379,0.00048223,-0.00007498,0.00036693
0.5875539780,0.9508470893,0.1350947917,255,181,0,-0.00029521,0.00047717,-0.00007600,0.00036711
0.5875528455,0.9615272284,0.1364433914,255,174,0,-0.00014661,0.00032772,-0.00007713,-0.00028276
0.5875517130,0.9722074270,0.1377219707,255,168,0,-0.00027803,0.00040408,-0.00007826,-0.00028259
0.5875508189,0.9828873277,0.1371205598,255,171,0,-0.00053944,0.00060960,-0.00007915,-0.00027269
0.5875501037,0.9935670495,0.1351591498,255,180,0,-0.00026084,0.00037891,-0.00007987,-0.00026298
0.5875493884,1.0042468309,0.1333777457,255,189,0,-0.00061226,0.00066743,-0.00008059,-0.00025320
0.5875487924,1.0148966312,0.1306363344,255,203,0,-0.00053367,0.00061922,-0.00008118,-0.00030339
0.5875474215,1.0255969763,0.1337349117,255,188,0,-0.00017509,0.00028051,-0.00008255,-0.00020301
0.5875461698,1.0362973213,0.1361735016,255,175,0,-0.00030650,0.00037688,-0.00008380,-0.00020266
0.5875452161,1.0469973087,0.1360620856,255,176,0,-0.00004791,0.00022483,-0.00008476,-0.00020266
0.5875443816,1.0575971603,0.1353006810,255,180,0,-0.00018932,0.00036722,-0.00008559,-0.00030279
0.5875436664,1.0682969093,0.1333992779,255,189,0,0.00006928,0.00023132,-0.00008631,-0.00020313
0.5875427723,1.0789968967,0.1330178678,255,191,0,-0.00053214,0.00057622,-0.00008720,-0.00020313
0.5875421166,1.0896966457,0.1303164512,255,204,0,-0.00006355,0.00023047,-0.00008786,-0.00020337
0.5875415802,1.1003961563,0.1273050308,255,220,0,-0.00023498,0.00027168,-0.00008839,-0.00010383
0.5875410438,1.1109956503,0.1238436326,255,237,0,-0.00038636,0.00072706,0.00058103,-0.00020432
0.5875409245,1.1216948032,0.1168262213,237,255,0,-0.00001378,0.00022408,-0.00008905,-0.00020516
0.5875401497,1.1323945522,0.1153587997,229,255,0,0.00173880,0.00325752,-0.00208986,0.00179458
0.5875391364,1.1430946589,0.1162463874,234,255,0,0.00756638,0.01100617,0.00124913,0.00789464
0.5875377059,1.1537951231,0.1197979748,252,255,0,0.00331797,0.00615402,0.00390768,-0.00340486
0.5875365734,1.1643954515,0.1214465797,255,249,0,0.00250658,0.00338753,0.00057656,-0.00220454
0.5875354409,1.1750955582,0.1229051650,255,242,0,0.00005516,0.00023190,-0.00009453,-0.00020444
0.5875344276,1.1857956648,0.1233337447,255,240,0,-0.00000626,0.00014159,-0.00009555,-0.00010431
0.5875334144,1.1964956522,0.1237723306,255,237,0,-0.00008767,0.00016700,-0.00009656,-0.00010431
0.5875326991,1.2070953846,0.1219209284,255,247,0,-0.00039907,0.00045887,-0.00009727,-0.00020456
0.5875319242,1.2177951336,0.1202595159,254,255,0,-0.00014048,0.00020088,-0.00009805,-0.00010490
0.5875310898,1.2284951210,0.1195480973,250,255,0,-0.00031190,0.00034361,-0.00009888,-0.00010490
0.5875306129,1.2391945124,0.1156796813,231,255,0,-0.00018032,0.00023134,-0.00009936,-0.00010550
0.5875301957,1.2498941422,0.1114242747,210,255,0,0.00027428,0.00081468,-0.00075978,-0.00010586
0.5875287056,1.2604945898,0.1154798642,230,255,0,0.00056987,0.00058831,-0.00010127,-0.00010538
0.5875266790,1.2711957693,0.1241124570,255,236,0,0.00033246,0.00115753,-0.00076330,-0.00080419
0.5875246525,1.2818968296,0.1327410340,255,192,0,-0.00070897,0.00210227,0.00056463,0.00189686
0.5875226259,1.2925980091,0.1413696259,255,149,0,0.00019963,0.00022667,-0.00010735,-0.00000203
0.5875213146,1.3032983541,0.1442182064,255,135,0,0.00015821,0.00019193,-0.00010866,-0.00000167
0.5875199437,1.3138989210,0.1479467899,255,116,0,0.00049679,0.00051877,-0.00011003,-0.00010109
0.5875189900,1.3245989084,0.1475853920,255,118,0,-0.00027461,0.00031297,-0.00011098,-0.00010109
0.5875182748,1.3352986574,0.1457239836,255,127,0,-0.00025602,0.00027933,-0.00011170,-0.00000131
0.5875175595,1.3459984064,0.1441225708,255,135,0,-0.00083743,0.00084494,-0.00011241,-0.00000155
0.5875180364,1.3566968441,0.1323911548,255,194,0,-0.00081885,0.00223488,0.00055802,-0.00200319
0.5875185132,1.3672952652,0.1206497550,255,253,0,-0.00149024,0.00238818,0.00122851,-0.00140476
0.5875186920,1.3779940605,0.1119213402,212,255,0,0.00075134,0.00075956,-0.00011128,-0.00000596
0.5875181556,1.3886935711,0.1081259251,193,255,0,-0.00029407,0.00031468,-0.00011182,-0.00000644
0.5875172019,1.3993935585,0.1085235104,195,255,0,-0.00033649,0.00035494,-0.00011277,-0.00000644
0.5875158906,1.4099940062,0.1110601053,207,255,0,-0.00008989,0.00014536,-0.00011408,-0.00000596
0.5875146985,1.4206943512,0.1133576930,219,255,0,-0.00034231,0.00036124,-0.00011528,-0.00000560
0.5875134468,1.4313945770,0.1156232804,231,255,0,-0.00012672,0.00017224,-0.00011653,-0.00000536
0.5875120759,1.4420950413,0.1189098582,247,255,0,-0.00060014,0.00061164,-0.00011790,-0.00000501
0.5875112414,1.4527949095,0.1179504544,243,255,0,-0.00041954,0.00044623,-0.00011873,0.00009489
0.5875102878,1.4633948803,0.1179430485,243,255,0,-0.00057695,0.00058926,-0.00011969,-0.00000513
0.5875095129,1.4740947485,0.1164256334,234,255,0,-0.00062437,0.00063590,-0.00012046,-0.00000525
0.5875088573,1.4847944975,0.1142282188,224,255,0,-0.00053178,0.00055353,-0.00012112,0.00009453
0.5875083208,1.4954940081,0.1109598055,207,255,0,-0.00031020,0.00034622,-0.00012165,0.00009406
0.5875075459,1.5061938763,0.1095073894,200,255,0,-0.00016261,0.00022413,-0.00012243,0.00009382
0.5875067711,1.5167936087,0.1079819873,192,255,0,-0.00018802,0.00022488,-0.00012320,-0.00000644
0.5875051022,1.5274943113,0.1133695766,219,255,0,-0.00001042,0.00061853,-0.00012487,-0.00060570
0.5875039101,1.5381945372,0.1156921610,231,255,0,-0.00078784,0.00080344,-0.00012606,0.00009453
0.5875030756,1.5488944054,0.1145607457,225,255,0,-0.00063925,0.00065853,-0.00012690,0.00009441
0.5875023007,1.5595942736,0.1131793335,219,255,0,-0.00066067,0.00070038,-0.00012767,0.00019431
0.5875017047,1.5701940060,0.1104279310,204,255,0,-0.00085207,0.00086679,-0.00012827,0.00009406
0.5875012279,1.5808933973,0.1065485179,185,255,0,-0.00086148,0.00106149,-0.00012875,-0.00060666
0.5875009298,1.5915926695,0.1011271030,158,255,0,-0.00091290,0.00105235,-0.00012904,-0.00050735
0.5875008702,1.6022917032,0.0939436853,122,255,0,-0.00037131,0.00175045,0.00121087,-0.00120831
0.5875019431,1.6129895449,0.0775432661,39,255,0,-0.00052974,0.00074671,-0.00012803,-0.00051045
0.5875015259,1.6235889196,0.0733378679,18,255,0,-0.00092913,0.00132141,-0.00078845,-0.00051105
0.5874990225,1.6342906952,0.0855294541,80,255,0,0.00007346,0.00053093,-0.00013095,-0.00050926
0.5874978304,1.6449909210,0.0873960406,89,255,0,-0.00047796,0.00053139,-0.00013214,0.00019097
0.5874964595,1.6556913853,0.0910326317,107,255,0,0.00056063,0.00079918,0.00053644,0.00019133
0.5874946713,1.6662923098,0.0977232233,141,255,0,-0.00100078,0.00128163,-0.00079530,0.00009227
0.5874927640,1.6769932508,0.1053218171,179,255,0,0.00251181,0.00257495,0.00053275,0.00019324
0.5874909163,1.6876941919,0.1127844006,216,255,0,0.00023440,0.00033465,-0.00013906,0.00019419
0.5874890089,1.6983952522,0.1203159839,255,255,0,-0.00202402,0.00210110,0.00052899,0.00019526
0.5874875188,1.7090958357,0.1248345673,255,232,0,-0.00005543,0.00024845,-0.00014246,0.00019586
0.5874863267,1.7196961641,0.1267831624,255,222,0,-0.00010684,0.00026561,-0.00014365,0.00019622
0.5874853134,1.7303961515,0.1272217482,255,220,0,-0.00040825,0.00047544,-0.00014466,0.00019610
0.5874841809,1.7410963774,0.1285003275,255,213,0,0.00037032,0.00044378,-0.00014579,0.00019634
0.5874831676,1.7517963648,0.1290689111,255,210,0,-0.00016108,0.00036787,-0.00014681,0.00029635
0.5874825716,1.7624959946,0.1260775030,255,225,0,-0.00033249,0.00054359,-0.00014740,-0.00040400
0.5874820352,1.7730954885,0.1227061078,255,243,0,-0.00077389,0.00081180,-0.00014794,0.00019550
0.5874812603,1.7837953568,0.1213146970,255,249,0,-0.00065530,0.00069979,-0.00014871,0.00019538
0.5874801874,1.7944955826,0.1222232804,255,245,0,-0.00004672,0.00033470,-0.00014979,0.00029564
0.5874791741,1.8051955700,0.1229318678,255,241,0,-0.00047813,0.00058197,-0.00015080,0.00029552
0.5874785185,1.8158953190,0.1203104481,255,255,0,-0.00067955,0.00075998,-0.00015146,-0.00030470
0.5874776840,1.8264951706,0.1193290502,249,255,0,0.00003905,0.00033442,-0.00015229,0.00029516
0.5874769688,1.8371948004,0.1172566339,239,255,0,-0.00097337,0.00156081,0.00051695,-0.00110519
0.5874767303,1.8478940725,0.1115802154,210,255,0,-0.00080978,0.00104283,0.00051671,-0.00040591
0.5874768496,1.8585929871,0.1031128094,168,255,0,-0.00036719,0.00050249,-0.00015312,-0.00030696
0.5874766707,1.8691922426,0.0972364098,139,255,0,-0.00066959,0.00079885,-0.00015330,-0.00040781
0.5874771476,1.8798906803,0.0851689950,78,255,0,0.00013600,0.00087387,-0.00081283,0.00029063
0.5874763131,1.8905905485,0.0843105763,74,255,0,0.00012057,0.00036595,-0.00015366,-0.00030947
0.5874748230,1.9012910128,0.0883741602,94,255,0,-0.00030784,0.00045113,-0.00015515,0.00029099
0.5874738097,1.9119911194,0.0890687481,97,255,0,-0.00012025,0.00036640,-0.00015616,-0.00030887
0.5874714851,1.9225926399,0.1004343480,154,255,0,0.00039434,0.00119658,0.00051147,-0.00100732
0.5874691606,1.9332940578,0.1117989272,212,255,0,-0.00160107,0.00442059,-0.00283086,0.00299406
0.5874667764,1.9439955950,0.1231635138,255,240,0,0.00046352,0.00057808,-0.00016320,-0.00030446
0.5874652267,1.9546962976,0.1276621073,255,218,0,0.00006211,0.00035108,-0.00016475,-0.00030375
0.5874640942,1.9653964043,0.1291106790,255,210,0,-0.00013933,0.00029730,-0.00016588,-0.00020361
0.5874630213,1.9759966135,0.1305492818,255,203,0,-0.00017072,0.00038077,-0.00016695,0.00029659
0.5874622464,1.9866963625,0.1291178763,255,210,0,-0.00019212,0.00039652,-0.00016773,-0.00030363
0.5874614716,1.9973962307,0.1276864558,255,217,0,-0.00038354,0.00051745,-0.00016850,-0.00030375
0.5874608159,2.0080957413,0.1249350458,255,231,0,-0.00045495,0.00070677,0.00050080,-0.00020432
0.5874601007,2.0187954903,0.1228036284,255,242,0,-0.00028637,0.00039078,-0.00016987,-0.00020456
0.5874592662,2.0293953419,0.1222822294,255,245,0,-0.00077777,0.00085259,-0.00017071,-0.00030470
0.5874582529,2.0400955677,0.1224808097,255,243,0,-0.00107919,0.00116215,-0.00017172,0.00039554
0.5874573588,2.0507953167,0.1222893968,255,245,0,-0.00034060,0.00043330,-0.00017262,-0.00020480
0.5874565244,2.0614953041,0.1211479902,255,250,0,-0.00158201,0.00200401,-0.00083345,-0.00090480
0.5874558687,2.0720949173,0.1187865883,247,255,0,-0.00061341,0.00070691,-0.00017411,-0.00030518
0.5874550343,2.0827949047,0.1176791713,241,255,0,-0.00122083,0.00125023,-0.00017494,-0.00020504
0.5874544978,2.0934944153,0.1146727577,226,255,0,-0.00083724,0.00099384,0.00049448,-0.00020552
0.5874541998,2.1041936874,0.1090143397,198,255,0,-0.00124566,0.00135588,0.00049418,-0.00020623
0.5874540210,2.1148929596,0.1027719229,166,255,0,-0.00043808,0.00051546,-0.00017595,-0.00020695
0.5874536037,2.1254920959,0.0986075252,145,255,0,-0.00017747,0.00104852,0.00049359,-0.00090790
0.5874533653,2.1361913681,0.0929361060,117,255,0,0.00121011,0.00148587,-0.00083661,-0.00020862
0.5874514580,2.1468923092,0.1003256887,154,255,0,0.00104069,0.00107612,-0.00017852,-0.00020766
0.5874494910,2.1575937271,0.1087472811,196,255,0,0.00093728,0.00096041,-0.00018048,-0.00010633
0.5874475837,2.1682946682,0.1164178699,235,255,0,0.00046787,0.00105131,0.00048757,-0.00080538
0.5874456763,2.1788954735,0.1240824685,255,235,0,0.00073247,0.00078251,-0.00018430,-0.00020456
0.5874441266,2.1895961761,0.1291310489,255,210,0,-0.00043896,0.00051844,-0.00018585,-0.00020385
0.5874430537,2.2002964020,0.1300596297,255,205,0,-0.00023037,0.00031427,-0.00018692,-0.00010371
0.5874419212,2.2109966278,0.1315582097,255,198,0,-0.00006180,0.00022336,-0.00018805,-0.00010347
0.5874409080,2.2216966152,0.1319867969,255,195,0,-0.00030321,0.00037201,-0.00018907,-0.00010347
0.5874398351,2.2322967052,0.1325854063,255,192,0,-0.00004460,0.00022091,-0.00019014,-0.00010324
0.5874390006,2.2429966927,0.1316039860,255,198,0,-0.00017601,0.00027948,-0.00019097,-0.00010324
0.5874382854,2.2536964417,0.1296425760,255,207,0,-0.00009742,0.00023863,-0.00019169,-0.00010347
0.5874373913,2.2643961906,0.1294111609,255,209,0,-0.00025883,0.00033888,-0.00019258,-0.00010371
0.5874365568,2.2749962807,0.1283297539,255,214,0,-0.00061025,0.00078118,0.00047654,-0.00010371
0.5874356031,2.2856962681,0.1282283515,255,214,0,-0.00053164,0.00057548,-0.00019437,-0.00010371
0.5874348283,2.2963960171,0.1268969327,255,221,0,-0.00084306,0.00087157,-0.00019515,-0.00010395
0.5874337554,2.3070960045,0.1277055144,255,217,0,-0.00002448,0.00022340,-0.00019622,-0.00010395
0.5874326229,2.3177962303,0.1292040944,255,210,0,-0.00022590,0.00029999,-0.00019735,-0.00000381
0.5874316692,2.3283963203,0.1292527020,255,210,0,-0.00105730,0.00108072,-0.00019830,-0.00010371
0.5874310136,2.3390960693,0.1271112859,255,220,0,-0.00044872,0.00065878,0.00047100,-0.00010395
0.5874304175,2.3497958183,0.1242998689,255,234,0,-0.00057013,0.00073915,0.00047040,-0.00000429
0.5874298215,2.3604953289,0.1212184578,255,250,0,-0.00098154,0.00108819,0.00046980,-0.00000477
0.5874297023,2.3711943626,0.1144370437,225,255,0,-0.00082295,0.00084699,-0.00020027,-0.00000572
0.5874294043,2.3817934990,0.1093336418,200,255,0,-0.00105636,0.00135472,0.00046939,-0.00070643
0.5874288678,2.3924932480,0.1058342308,182,255,0,-0.00049577,0.00053505,-0.00020111,-0.00000668
0.5874280930,2.4031929970,0.1042498127,174,255,0,-0.00054019,0.00057672,-0.00020188,-0.00000691
0.5874270201,2.4138932228,0.1052073985,179,255,0,-0.00018260,0.00027309,-0.00020295,-0.00000668
0.5874251127,2.4245941639,0.1131019816,219,255,0,0.00031198,0.00082502,0.00046510,-0.00060582
0.5874225497,2.4351956844,0.1258685738,255,226,0,-0.00036143,0.00041674,-0.00020742,-0.00000429
0.5874207020,2.4458968639,0.1332871616,255,189,0,-0.00048284,0.00052625,-0.00020927,-0.00000310
0.5874195695,2.4565968513,0.1347157508,255,182,0,-0.00048424,0.00052799,-0.00021040,-0.00000310
0.5874186158,2.4672968388,0.1348043382,255,181,0,-0.00109567,0.00119171,0.00045860,0.00009680
0.5874178410,2.4778966904,0.1330429316,255,190,0,-0.00066707,0.00069999,-0.00021213,-0.00000334
0.5874171853,2.4885964394,0.1307115257,255,202,0,-0.00097847,0.00116923,-0.00021279,-0.00060368
0.5874166489,2.4992959499,0.1275701076,255,218,0,-0.00153989,0.00166786,-0.00021333,-0.00060415
0.5874161124,2.5099954605,0.1238486916,255,237,0,-0.00144131,0.00157756,-0.00021386,-0.00060463
0.5874156952,2.5206949711,0.1199072823,253,255,0,-0.00260272,0.00268071,-0.00021428,-0.00060511
0.5874160528,2.5312936306,0.1091578752,199,255,0,-0.00074212,0.00106128,0.00045604,-0.00060630
0.5874153376,2.5419933796,0.1071244627,189,255,0,-0.00064554,0.00068668,-0.00021464,0.00009346
0.5874137878,2.5526940823,0.1122650504,214,255,0,0.00029505,0.00054939,0.00045377,0.00009418
0.5874120593,2.5633947849,0.1182396412,245,255,0,-0.00003036,0.00023961,-0.00021791,0.00009489
0.5874105096,2.5740954876,0.1231402233,255,240,0,-0.00014978,0.00028238,-0.00021946,0.00009561
0.5874090195,2.5846960545,0.1274588257,255,218,0,0.00003883,0.00024405,-0.00022095,0.00009608
0.5874074101,2.5953967571,0.1329374015,255,191,0,-0.00043260,0.00049603,-0.00022256,0.00009680
0.5874063373,2.6060969830,0.1336459816,255,187,0,-0.00030401,0.00038968,-0.00022364,0.00009704
0.5874057412,2.6167964935,0.1309845746,255,201,0,0.00056458,0.00063845,-0.00022423,0.00019646
0.5874047875,2.6274964809,0.1308231503,255,201,0,-0.00090685,0.00112861,0.00044477,-0.00050354
0.5874044299,2.6380958557,0.1258417517,255,226,0,-0.00052825,0.00069695,0.00044441,0.00009584
0.5874041915,2.6487951279,0.1201403439,255,255,0,-0.00075965,0.00101457,0.00044417,-0.00050497
0.5874043703,2.6594939232,0.1112529337,210,255,0,-0.00030707,0.00132158,0.00044435,-0.00120616
0.5982825160,0.4168969989,0.1272067130,255,221,0,-0.00061329,0.00061413,-0.00001746,0.00002700
0.5982815027,0.4275770485,0.1276152879,255,219,0,-0.00044471,0.00044592,-0.00001848,0.00002706
0.5982803106,0.4382573068,0.1296038926,255,209,0,-0.00030611,0.00030901,-0.00001967,0.00003731
0.5982794166,0.4489372671,0.1292524636,255,210,0,-0.00054754,0.00082946,-0.00002056,-0.00062272
0.5982786417,0.4596170187,0.1275010556,255,219,0,-0.00089894,0.00090100,-0.00002134,0.00005701
0.5982781053,0.4702965915,0.1242596507,255,236,0,-0.00102034,0.00102214,-0.00002187,0.00005659
0.5982776880,0.4809760451,0.1199482456,252,255,0,0.00102825,0.00126474,-0.00002229,0.00073606
0.5982772708,0.4916554689,0.1156388298,230,255,0,-0.00027117,0.00028239,-0.00002271,0.00007546
0.5982764959,0.5023252964,0.1142534167,223,255,0,-0.00058658,0.00059186,-0.00002348,0.00007528
0.5982757211,0.5130050182,0.1129370034,216,255,0,-0.00042300,0.00072228,-0.00002426,-0.00058496
0.5982741117,0.5236857533,0.1181485951,243,255,0,0.00502860,0.00601821,-0.00269586,-0.00191426
0.5982725024,0.5343664885,0.1233611777,255,240,0,-0.00067882,0.00068620,-0.00002748,0.00009650
0.5982708931,0.5450471044,0.1285697669,255,214,0,-0.00071023,0.00071885,-0.00002909,0.00010711
0.5982695222,0.5557276011,0.1319383532,255,197,0,0.00167835,0.00179990,0.00063950,0.00011760
0.5982685685,0.5664076209,0.1320369393,255,196,0,0.00105694,0.00124143,0.00063854,0.00012761
0.5982677937,0.5770874023,0.1307655275,255,203,0,-0.00011447,0.00017425,-0.00003219,0.00012738
0.5982670188,0.5877672434,0.1293041259,255,210,0,-0.00061588,0.00063185,-0.00003296,0.00013727
0.5982661247,0.5984471440,0.1284627020,255,214,0,-0.00037730,0.00040639,-0.00003386,0.00014716
0.5982653499,0.6091169715,0.1273512989,255,220,0,0.00016131,0.00022096,-0.00003463,0.00014699
0.5982645154,0.6197968125,0.1260298938,255,227,0,-0.00110011,0.00111179,-0.00003546,0.00015682
0.5982637405,0.6304766536,0.1250184774,255,232,0,-0.00069152,0.00070996,-0.00003624,0.00015664
0.5982631445,0.6411562562,0.1216770709,255,249,0,-0.00029293,0.00033882,-0.00003684,0.00016624
0.5982624292,0.6518359780,0.1199356541,252,255,0,-0.00093435,0.00095151,-0.00003755,0.00017595
0.5982617140,0.6625158191,0.1185362414,245,255,0,-0.00049376,0.00069259,-0.00003827,-0.00048417
0.5982604623,0.6731961370,0.1209428310,255,252,0,-0.00052717,0.00056387,-0.00003952,0.00019616
0.5982594490,0.6838762164,0.1216014177,255,249,0,-0.00042858,0.00047310,-0.00004053,0.00019622
0.5982581973,0.6945565343,0.1238500029,255,237,0,-0.00035000,0.00081964,-0.00071180,0.00020653
0.5982570052,0.7052367926,0.1259385943,255,227,0,-0.00023140,0.00031998,-0.00004297,0.00021678
0.5982559919,0.7159068584,0.1260371804,255,227,0,-0.00084282,0.00087138,-0.00004399,0.00021684
0.5982550979,0.7265867591,0.1258557737,255,228,0,-0.00090423,0.00093331,-0.00004488,0.00022674
0.5982540846,0.7372667789,0.1259843558,255,227,0,-0.00067565,0.00071417,-0.00004590,0.00022680
0.5982534289,0.7479465604,0.1238929480,255,237,0,-0.00100705,0.00130649,-0.00071657,-0.00042343
0.5982544422,0.7586243749,0.1077315360,190,255,0,-0.00021847,0.00033094,-0.00004554,0.00024438
0.5982537270,0.7693041563,0.1058041230,180,255,0,0.00011412,0.00028241,-0.00004625,0.00025415
0.5982523561,0.7799846530,0.1095667109,200,255,0,-0.00080329,0.00122577,-0.00004762,0.00092465
0.5982509255,0.7906650901,0.1133292988,219,255,0,-0.00177070,0.00192943,-0.00071907,0.00026506
0.5982495546,0.8013455868,0.1165588871,235,255,0,-0.00073111,0.00078296,-0.00005043,0.00027561
0.5982482433,0.8120259643,0.1196444780,251,255,0,-0.00016552,0.00033446,-0.00005174,0.00028598
0.5982470512,0.8226962090,0.1214230657,255,250,0,-0.00051694,0.00093370,-0.00072294,0.00028622
0.5982463956,0.8333758712,0.1190816537,248,255,0,-0.00067835,0.00106006,-0.00072360,-0.00037414
0.5982456803,0.8440555930,0.1168452427,237,255,0,-0.00099476,0.00106080,-0.00005430,-0.00036442
0.5982443690,0.8547360301,0.1199088320,252,255,0,0.00345884,0.00366643,-0.00072563,0.00097603
0.5982432365,0.8654161692,0.1214374229,255,249,0,0.00581742,0.00710104,-0.00405675,-0.00035381
0.5982419848,0.8760964870,0.1237360090,255,238,0,0.00751601,0.00893519,-0.00472802,0.00099647
0.5982407331,0.8867768049,0.1259645969,255,227,0,0.01150460,0.01497410,-0.00472927,0.00833678
0.5982395411,0.8974570632,0.1282331795,255,216,0,0.00247318,0.01463011,0.00460953,-0.01366293
0.5982383490,0.9081373811,0.1300917715,255,206,0,0.00268178,0.00643335,0.00393838,-0.00432265
0.5982372165,0.9188175201,0.1313603520,255,200,0,-0.00009964,0.00033396,-0.00006276,-0.00031251
0.5982364416,0.9294873476,0.1301589459,255,206,0,-0.00009106,0.00033176,-0.00006354,-0.00031263
0.5982350707,0.9401677251,0.1331775337,255,190,0,0.00083753,0.00089277,-0.00006491,-0.00030226
0.5982337594,0.9508481622,0.1361561269,255,175,0,0.00074613,0.00108808,-0.00073624,-0.00029182
